# Dependencies for design1000
# Analyse and report dependencies of modules.

# Summary Information
# Timestamp	Sun Apr 24 08:52:28 NZST 2022
# Tool	mete-analysis(dependencies):20170202T1945
# System	design1000
# Codebase	./../grad006-03/design1000/design1000

# Attribute Descriptions
# 1	Source	The name of the module the dependency is from.
# 2	Package	The package the source module belongs to. Provided for convenience as it is part of the source name
# 3	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 4	Modifiers	The modifiers for the source module (comma separated).
# 5	Target	The name of the module the dependency is to.
# 6	Package	The package the target module belongs to. Provided for convenience as it is part of the target name
# 7	Kind	Modules are classified into 1 of 5 'Kinds': Class, Interface, Enum, Annotation, Exception. 
# 8	Category	Dependencies are classified according to what kind of dependency they represent.
# 9	Area	Classification of the area of the source module the dependency originates from.
# 10	Details	More details of the origin of the dependency. Typically formatted text.
# 11	Locations	Even more details of the origin of the dependency. Typically formatted text.
# 12	Target	Information about the target of the dependency within the target module, if such makes sense.
# 13	Visibility	The degree to which the dependency is visible outside the source module
# 14	Inheritance	In what way is the dependency due to inheritance (if it is)

# Data
# Source	Package	Kind	Modifiers	Target	Package	Kind	Category	Area	Details	Locations	Target	Visibility	Inheritance
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.KalahGameControl#public int sowSeeds(kalah.game.IPlayer,kalah.game.IPlayer,int) {}	3	kalah.game.GameState#public static final kalah.game.GameState CHECK_EMPTY_STORE_SOW	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.KalahGameControl#public void chooseStartingPlayer(kalah.game.IPlayer) {}	0	To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.KalahGameControl#public void chooseStartingPlayer(kalah.game.IPlayer) {}		To whole module	Public	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.KalahGameControl#public void chooseStartingPlayer(kalah.game.IPlayer) {}	1	kalah.game.IPlayer#public abstract void setTurn(boolean) <>	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.KalahGameControl#public void chooseStartingPlayer(kalah.game.IPlayer) {}	1	kalah.game.Player#public void setTurn(boolean) {}	Private	Polymorphic
kalah.game.KalahGameControl	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.KalahGameControl#private static final int QUIT_GAME_SIGNAL		To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	Field	Field	kalah.game.KalahGameControl#private kalah.ui.GameInterface board		To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Field	Field	kalah.game.KalahGameControl#private kalah.game.IPlayer p1		To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Field	Field	kalah.game.KalahGameControl#private kalah.game.IPlayer p2		To whole module	Private	None
kalah.game.KalahGameControl	kalah.game	Class	public	java.util.List*	java.util	Interface	Field	Field	kalah.game.KalahGameControl#private java.util.List kalahRules		To whole module	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	java.lang.NoSuchFieldError*	java.lang	Exception	Catch	Initialiser	kalah.ui.Board$1#default static <clinit>() {}	0	To whole module	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	kalah.game.GameState	kalah.game	Enum	InvokeStatic	Method	kalah.ui.Board$1#default static <clinit>() {}	1	kalah.game.GameState#public static kalah.game.GameState[] values() {}	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	kalah.game.GameState	kalah.game	Enum	InvokeInstance	Method	kalah.ui.Board$1#default static <clinit>() {}	5	kalah.game.GameState#int ordinal() <>*	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	java.lang.Enum*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board$1#default static <clinit>() {}	5	java.lang.Enum#int ordinal() <>*	Private	Inherited
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	kalah.ui.Board$1	kalah.ui	Class	PutStatic	Method	kalah.ui.Board$1#default static <clinit>() {}	2	kalah.ui.Board$1#default static final synthetic int[] $SwitchMap$kalah$game$GameState	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	kalah.ui.Board$1	kalah.ui	Class	GetStatic	Method	kalah.ui.Board$1#default static <clinit>() {}	3	kalah.ui.Board$1#default static final synthetic int[] $SwitchMap$kalah$game$GameState	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.ui.Board$1#default static <clinit>() {}	4	kalah.game.GameState#public static final kalah.game.GameState EMPTY_HOUSE_SELECTED	Private	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	int*		Primitive	Field	Field	kalah.ui.Board$1#default static final synthetic int[] $SwitchMap$kalah$game$GameState		To whole module	Default	None
kalah.ui.Board$1	kalah.ui	Class	static,synthetic	kalah.ui.Board	kalah.ui	Class	Enclosing	ConstantPool	kalah.ui.Board		To whole module	Private	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	int*		Primitive	Parameter	Method	kalah.game.SeedContainer#public abstract void addSeeds(int) <>	0	To whole module	Public	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	void*		Primitive	Return	Method	kalah.game.SeedContainer#public abstract void addSeeds(int) <>		To whole module	Public	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	int*		Primitive	Return	Method	kalah.game.SeedContainer#public abstract int getSeeds() <>		To whole module	Public	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	boolean*		Primitive	Return	Method	kalah.game.SeedContainer#public abstract boolean isEmpty() <>		To whole module	Public	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	int*		Primitive	Parameter	Method	kalah.game.SeedContainer#public abstract void setSeeds(int) <>	0	To whole module	Public	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	void*		Primitive	Return	Method	kalah.game.SeedContainer#public abstract void setSeeds(int) <>		To whole module	Public	None
kalah.game.SeedContainer	kalah.game	Interface	public,abstract	java.lang.String*	java.lang	Class	Return	Method	kalah.game.SeedContainer#public abstract java.lang.String getRepresentation() <>		To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.GameRules	kalah.game	Interface	Implements	Header			To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.game.IllegalMoveRule#public <init>() {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	0,1	To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	2	To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Parameter	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	3	To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	Return	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}		To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.IllegalMoveRule	kalah.game	Class	InvokeInstance	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	2	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	1	kalah.game.GameState#public static final kalah.game.GameState CHECK_ILLEGAL_MOVE	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	4	kalah.game.GameState#public static final kalah.game.GameState CONTINUE_GAME	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.GameState	kalah.game	Enum	GetStatic	Method	kalah.game.IllegalMoveRule#public kalah.game.GameState executeRule(kalah.game.IPlayer,kalah.game.IPlayer,int,kalah.game.GameState) {}	3	kalah.game.GameState#public static final kalah.game.GameState EMPTY_HOUSE_SELECTED	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	0	To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	1	To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	boolean*		Primitive	Return	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}		To whole module	Public	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	1	kalah.game.IPlayer#public abstract java.util.List getHouses() <>	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	1	kalah.game.Player#public java.util.List getHouses() {}	Private	Polymorphic
kalah.game.IllegalMoveRule	kalah.game	Class	public	java.util.List*	java.util	Interface	InvokeInterface	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	2	java.util.List#java.lang.Object get(int) <>*	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	4	kalah.game.SeedContainer#public abstract boolean isEmpty() <>	Private	None
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	4	kalah.game.House#public boolean isEmpty() {}	Private	Polymorphic
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	4	kalah.game.Store#public boolean isEmpty() {}	Private	Polymorphic
kalah.game.IllegalMoveRule	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Cast	Method	kalah.game.IllegalMoveRule#public boolean emptyHouseSelected(kalah.game.IPlayer,int) {}	3	To whole module	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.game.House	kalah.game	Class	public	kalah.game.SeedContainer	kalah.game	Interface	Implements	Header			To whole module	Public	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Parameter	Constructor	kalah.game.House#public <init>(int) {}	0	To whole module	Public	None
kalah.game.House	kalah.game	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.game.House#public <init>(int) {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Put	Method	kalah.game.House#public <init>(int) {}	2	kalah.game.House#private int houseIndex	Private	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Put	Method	kalah.game.House#public <init>(int) {}	3	kalah.game.House#private int seeds	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.String*	java.lang	Class	Return	Method	kalah.game.House#public java.lang.String getRepresentation() {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	Local	Method	kalah.game.House#public java.lang.String getRepresentation() {}	0	To whole module	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.String*	java.lang	Class	Local	Method	kalah.game.House#public java.lang.String getRepresentation() {}	1	To whole module	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.game.House#public java.lang.String getRepresentation() {}	1,5	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.House#public java.lang.String getRepresentation() {}	2	kalah.game.House#public int getHouseIndex() {}	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.game.House#public java.lang.String getRepresentation() {}	3,8	java.lang.StringBuilder#java.lang.StringBuilder append(int) <>*	Private	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.House#public java.lang.String getRepresentation() {}	4	kalah.game.House#public int getSeeds() {}	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.game.House#public java.lang.String getRepresentation() {}	6,17,18	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.game.House	kalah.game	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.game.House#public java.lang.String getRepresentation() {}	10,19	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Return	Method	kalah.game.House#public int getHouseIndex() {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Get	Method	kalah.game.House#public int getHouseIndex() {}	1	kalah.game.House#private int houseIndex	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Return	Method	kalah.game.House#public int getSeeds() {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Get	Method	kalah.game.House#public int getSeeds() {}	1	kalah.game.House#private int seeds	Private	None
kalah.game.House	kalah.game	Class	public	boolean*		Primitive	Return	Method	kalah.game.House#public boolean isEmpty() {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.game.House#public boolean isEmpty() {}	1	kalah.game.House#public int getSeeds() {}	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.House#public void setSeeds(int) {}	0	To whole module	Public	None
kalah.game.House	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.House#public void setSeeds(int) {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Put	Method	kalah.game.House#public void setSeeds(int) {}	1	kalah.game.House#private int seeds	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Parameter	Method	kalah.game.House#public void addSeeds(int) {}	0	To whole module	Public	None
kalah.game.House	kalah.game	Class	public	void*		Primitive	Return	Method	kalah.game.House#public void addSeeds(int) {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Put	Method	kalah.game.House#public void addSeeds(int) {}	2	kalah.game.House#private int seeds	Private	None
kalah.game.House	kalah.game	Class	public	kalah.game.House	kalah.game	Class	Get	Method	kalah.game.House#public void addSeeds(int) {}	1	kalah.game.House#private int seeds	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Return	Method	kalah.game.House#public int getNumStartingSeeds() {}		To whole module	Public	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.House#private static final int NUM_STARTING_SEEDS		To whole module	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.House#private int houseIndex		To whole module	Private	None
kalah.game.House	kalah.game	Class	public	int*		Primitive	Field	Field	kalah.game.House#private int seeds		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.Object*	java.lang	Class	Extends	Header			To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.GameInterface	kalah.ui	Interface	Implements	Header			To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	Parameter	Constructor	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	0	To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	Parameter	Constructor	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	1,2	To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.Object*	java.lang	Class	InvokeSuper	Method	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	1	java.lang.Object#public <init>() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Put	Method	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	5	kalah.ui.Board#private final java.lang.String BOARD_BORDER	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Put	Method	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	6	kalah.ui.Board#private final java.lang.String BOARD_MID_BORDER	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Put	Method	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	2	kalah.ui.Board#private com.qualitascorpus.testsupport.IO io	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Put	Method	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	3	kalah.ui.Board#private kalah.game.IPlayer p1	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Put	Method	kalah.ui.Board#public <init>(com.qualitascorpus.testsupport.IO,kalah.game.IPlayer,kalah.game.IPlayer) {}	4	kalah.ui.Board#private kalah.game.IPlayer p2	Private	None
kalah.ui.Board	kalah.ui	Class	public	void*		Primitive	Return	Method	kalah.ui.Board#public void outputBoard() {}		To whole module	Public	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Local	Method	kalah.ui.Board#public void outputBoard() {}	0,1	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeSpecial	Method	kalah.ui.Board#public void outputBoard() {}	1	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeSpecial	Method	kalah.ui.Board#public void outputBoard() {}	2	kalah.ui.Board#private java.lang.String buildBoardTop() {}	Private	None
kalah.ui.Board	kalah.ui	Class	public	com.qualitascorpus.testsupport.IO*?	com.qualitascorpus.testsupport	Unknown	InvokeInterface	Method	kalah.ui.Board#public void outputBoard() {}	5,7,10,12,15	com.qualitascorpus.testsupport.IO#void println(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputBoard() {}	4,14	kalah.ui.Board#private final java.lang.String BOARD_BORDER	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputBoard() {}	9	kalah.ui.Board#private final java.lang.String BOARD_MID_BORDER	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#public void outputBoard() {}	3,6,8,11,13	kalah.ui.Board#private com.qualitascorpus.testsupport.IO io	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Return	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	Local	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	0	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	1,2,14	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	3,13,17	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	5	kalah.game.IPlayer#public abstract kalah.game.SeedContainer getStore() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	5	kalah.game.Player#public kalah.game.SeedContainer getStore() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	6	kalah.game.SeedContainer#public abstract java.lang.String getRepresentation() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	6	kalah.game.House#public java.lang.String getRepresentation() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	6	kalah.game.Store#public java.lang.String getRepresentation() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	9,19,21	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	12	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	16	kalah.game.IPlayer#public abstract java.lang.String getName() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	16	kalah.game.Player#public java.lang.String getName() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	11,15	kalah.ui.Board#private kalah.game.IPlayer p1	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	Get	Method	kalah.ui.Board#private java.lang.String buildBoardBottom() {}	4	kalah.ui.Board#private kalah.game.IPlayer p2	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.String*	java.lang	Class	Return	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}		To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	Local	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	0	To whole module	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeSpecial	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	1,2,13	java.lang.StringBuilder#<init>() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	3,12,17	java.lang.StringBuilder#java.lang.StringBuilder append(java.lang.String) <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	5	kalah.game.IPlayer#public abstract java.lang.String getName() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	5	kalah.game.Player#public java.lang.String getName() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	java.lang.StringBuilder*	java.lang	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	8,19,21	java.lang.StringBuilder#java.lang.String toString() <>*	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.ui.Board	kalah.ui	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	11	kalah.ui.Board#public java.lang.String getPlayerRepresentation(kalah.game.IPlayer) {}	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.IPlayer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	15	kalah.game.IPlayer#public abstract kalah.game.SeedContainer getStore() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Player	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	15	kalah.game.Player#public kalah.game.SeedContainer getStore() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.game.SeedContainer	kalah.game	Interface	InvokeInterface	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	16	kalah.game.SeedContainer#public abstract java.lang.String getRepresentation() <>	Private	None
kalah.ui.Board	kalah.ui	Class	public	kalah.game.House	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	16	kalah.game.House#public java.lang.String getRepresentation() {}	Private	Polymorphic
kalah.ui.Board	kalah.ui	Class	public	kalah.game.Store	kalah.game	Class	InvokeInstance	Method	kalah.ui.Board#private java.lang.String buildBoardTop() {}	16	kalah.game.Store#public java.lang.String getRepresentation() {}	Private	Polymorphic
